mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,spectral_centroid,spectral_rolloff,zero_crossing_rate,tempo,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,mel_0,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,label,filename
-360.0766906738281,79.39302825927734,-32.81584167480469,17.910335540771484,-8.305785179138184,4.028552055358887,-12.995163917541504,-7.573263168334961,-26.38313102722168,4.170769691467285,-23.448585510253906,2.7040441036224365,-19.324525833129883,1700.3709308432274,3073.5802283653848,0.1471886268028846,78.125,0.4315597116947174,0.4346979856491089,0.3845224976539612,0.3524797558784485,0.378221720457077,0.38245201110839844,0.3915880620479584,0.3755265474319458,0.31753304600715637,0.32900235056877136,0.3678447902202606,0.42854389548301697,-68.26538848876953,-62.72653579711914,-57.08811569213867,-49.741275787353516,-43.42558288574219,-40.50042724609375,-40.31459426879883,-39.46202850341797,-39.56618881225586,-40.45853042602539,1,phishing_22_pitch_down.wav
-328.69403076171875,60.06834030151367,-21.301652908325195,11.78316879272461,-2.766693353652954,-7.286409378051758,-7.537015438079834,-21.967741012573242,-9.740762710571289,-8.019577026367188,-14.338139533996582,-4.802425861358643,-14.492471694946289,1753.5267908796945,3163.4615384615386,0.13994422325721154,110.29411764705883,0.31926214694976807,0.3542823791503906,0.393974244594574,0.3994307816028595,0.3884044885635376,0.346658855676651,0.31849372386932373,0.33575043082237244,0.3361488878726959,0.36456382274627686,0.34673309326171875,0.3248198628425598,-71.52558135986328,-67.48546600341797,-62.14569854736328,-57.37474060058594,-50.600608825683594,-45.83409881591797,-44.8975830078125,-44.64000701904297,-43.939369201660156,-43.610660552978516,1,phishing_22_original.wav
-337.2097473144531,62.537593841552734,-25.29600715637207,10.797618865966797,-2.6898012161254883,-7.507284164428711,-10.083487510681152,-22.824270248413086,-9.879311561584473,-8.554265022277832,-14.014320373535156,-4.933138370513916,-14.84345817565918,1870.1984363174938,3361.9378306878307,0.16060577876984128,89.28571428571429,0.34076768159866333,0.4030657112598419,0.43605396151542664,0.43617188930511475,0.4013293981552124,0.33725684881210327,0.35212549567222595,0.36134886741638184,0.3705223798751831,0.37008219957351685,0.33928102254867554,0.32531240582466125,-71.7347183227539,-67.63284301757812,-61.589481353759766,-57.058326721191406,-49.727073669433594,-44.89360046386719,-43.883819580078125,-43.60894012451172,-42.94780349731445,-42.474605560302734,1,phishing_22_time_stretch_fast.wav
-341.3572692871094,56.59684753417969,-25.994300842285156,13.229328155517578,-9.989177703857422,-9.784623146057129,-18.717979431152344,-21.731523513793945,-6.448509693145752,-15.028294563293457,-9.531213760375977,-10.733285903930664,-8.824430465698242,1940.0992180025858,3480.694110576923,0.16691002478966346,81.52173913043478,0.34391263127326965,0.31673717498779297,0.33534619212150574,0.378766804933548,0.414887934923172,0.41399845480918884,0.4261793792247772,0.3536255955696106,0.3498415946960449,0.3761238753795624,0.362995982170105,0.3470795750617981,-71.68699645996094,-68.60533905029297,-63.454219818115234,-59.58059310913086,-54.480369567871094,-47.948158264160156,-44.693931579589844,-43.485042572021484,-42.98830032348633,-42.130882263183594,1,phishing_22_pitch_up.wav
-318.0920715332031,62.568946838378906,-10.427911758422852,15.90076732635498,-8.223461151123047,-10.886013984680176,-9.242431640625,-22.050710678100586,-13.608415603637695,-4.202835559844971,-19.996150970458984,-7.514771461486816,-14.364486694335938,1802.5739992557717,3532.2041984732823,0.15056208253816794,125.0,0.3057902157306671,0.35304078459739685,0.38400983810424805,0.4355296492576599,0.4777602553367615,0.35529088973999023,0.27265608310699463,0.29912468791007996,0.2864900529384613,0.3146713376045227,0.39158153533935547,0.35000720620155334,-69.17292022705078,-64.8786849975586,-57.68165588378906,-50.130672454833984,-43.59922790527344,-38.624961853027344,-38.544517517089844,-39.53255844116211,-38.73903274536133,-37.234928131103516,0,legitimate_23_time_stretch_fast.wav
-322.3541259765625,77.23445892333984,-21.18669319152832,24.861948013305664,-11.77670669555664,0.061389606446027756,-14.214152336120605,-5.447915554046631,-31.038869857788086,6.672240734100342,-21.302587509155273,-3.29787015914917,-19.614843368530273,1632.9284261839287,3188.2595486111113,0.1378512912326389,110.29411764705883,0.3886936604976654,0.4292239844799042,0.41251784563064575,0.2921619117259979,0.3071291148662567,0.3184264600276947,0.33026278018951416,0.3810656666755676,0.4074346423149109,0.30697837471961975,0.34278371930122375,0.3880655765533447,-71.09020233154297,-63.9188232421875,-56.89207458496094,-48.21515655517578,-41.857666015625,-39.84715270996094,-41.13356018066406,-39.641700744628906,-37.95317077636719,-38.40163040161133,0,legitimate_23_pitch_down.wav
-303.9529724121094,59.45631408691406,-8.706027030944824,14.3521728515625,-8.721736907958984,-10.103317260742188,-6.670125961303711,-21.162364959716797,-14.309419631958008,-2.9258105754852295,-19.69239616394043,-6.672068119049072,-13.817680358886719,1843.234384505161,3412.543402777778,0.1537238226996528,110.29411764705883,0.2780970633029938,0.32916247844696045,0.39085742831230164,0.4402652382850647,0.4260629415512085,0.2969520390033722,0.26048341393470764,0.28326332569122314,0.3104557991027832,0.37695080041885376,0.4084585905075073,0.32267868518829346,-70.35615539550781,-65.93965911865234,-59.7291259765625,-52.31719207763672,-45.626953125,-41.78395080566406,-41.43278884887695,-42.12308120727539,-41.36670684814453,-40.1077995300293,0,legitimate_23_original.wav
-316.5357971191406,62.007781982421875,-11.87946891784668,14.657068252563477,-9.35749626159668,-11.240028381347656,-9.156219482421875,-22.17453956604004,-14.4273099899292,-4.341052055358887,-20.15691566467285,-7.520756721496582,-14.172882080078125,1788.0954882537153,3473.33984375,0.1505767822265625,98.6842105263158,0.2751327157020569,0.30974286794662476,0.3679887056350708,0.4014323353767395,0.43822044134140015,0.3769037127494812,0.2612023949623108,0.283633828163147,0.2993006408214569,0.32320350408554077,0.36043664813041687,0.349736750125885,-71.56291198730469,-66.08720397949219,-59.2073860168457,-52.35053634643555,-44.78881072998047,-40.52922439575195,-40.02715301513672,-41.63811492919922,-40.218536376953125,-38.72838592529297,0,legitimate_23_time_stretch_slow.wav
-313.05352783203125,57.59373474121094,-12.729511260986328,11.901998519897461,-16.25791358947754,-12.168891906738281,-16.56892204284668,-24.60857391357422,-6.922726154327393,-13.959385871887207,-16.145219802856445,-7.634183883666992,-9.883105278015137,1876.7013085103115,3653.9171006944443,0.1586269802517361,110.29411764705883,0.35268640518188477,0.28823322057724,0.3120170831680298,0.3724723160266876,0.3839496076107025,0.4419819712638855,0.42540961503982544,0.3053611218929291,0.2627159059047699,0.2886735498905182,0.2972763478755951,0.32267656922340393,-71.22128295898438,-67.80716705322266,-62.24517059326172,-56.75326156616211,-49.52040100097656,-43.91465759277344,-41.27152633666992,-40.505489349365234,-41.75605010986328,-40.90528869628906,0,legitimate_23_pitch_up.wav
-291.8560791015625,58.46785354614258,-17.89642906188965,17.02016830444336,-5.04579496383667,0.24411848187446594,-12.27953052520752,-22.76702117919922,-10.663680076599121,-5.9285478591918945,-16.15913200378418,-8.15814208984375,-13.191086769104004,1875.0244279683652,3412.406589673913,0.15243397588315216,133.92857142857142,0.3215661346912384,0.3346470594406128,0.40796419978141785,0.4258286952972412,0.3441030979156494,0.2731991112232208,0.24700899422168732,0.2614123821258545,0.31477442383766174,0.36258795857429504,0.3457242250442505,0.3576241731643677,-68.65258026123047,-64.24251556396484,-58.289527893066406,-50.675472259521484,-41.44908142089844,-37.231048583984375,-38.555763244628906,-41.429359436035156,-41.46286392211914,-40.38166427612305,0,legitimate_30_original.wav
-301.65460205078125,60.877445220947266,-19.92557716369629,15.053720474243164,-6.544158935546875,0.4327338635921478,-15.473420143127441,-24.054441452026367,-11.565364837646484,-6.223605155944824,-15.88328742980957,-9.621593475341797,-12.959759712219238,1876.5019964132225,3496.6681985294117,0.15911027496936275,125.0,0.30247199535369873,0.32870805263519287,0.4218280017375946,0.3981929123401642,0.28786247968673706,0.23803862929344177,0.23379719257354736,0.29453903436660767,0.3656717836856842,0.3466610014438629,0.341803640127182,0.3264634609222412,-68.80278015136719,-64.27825927734375,-58.02605056762695,-51.00528335571289,-40.73373794555664,-35.8375129699707,-37.108463287353516,-39.62254333496094,-39.788108825683594,-38.456390380859375,0,legitimate_30_time_stretch_slow.wav
-303.92364501953125,77.61356353759766,-28.431238174438477,23.1701717376709,-12.906869888305664,11.43101692199707,-13.368709564208984,-11.386563301086426,-26.505615234375,3.1782827377319336,-19.039396286010742,-1.9212666749954224,-20.855607986450195,1669.8937000930307,3130.5197010869565,0.14327074133831522,144.23076923076923,0.4362061023712158,0.39128607511520386,0.2756115198135376,0.2546168267726898,0.27047133445739746,0.30892476439476013,0.392729789018631,0.369785875082016,0.34312576055526733,0.32021257281303406,0.33655738830566406,0.38442081212997437,-70.57518005371094,-64.39041900634766,-56.444313049316406,-46.689945220947266,-38.575172424316406,-38.067081451416016,-40.962120056152344,-41.802764892578125,-40.0760498046875,-38.10225296020508,0,legitimate_30_pitch_down.wav
-298.7430114746094,61.15152359008789,-18.664289474487305,14.080402374267578,-6.705326557159424,0.8081965446472168,-15.825201034545898,-23.53078269958496,-10.884490966796875,-6.276402473449707,-15.37824535369873,-9.46996784210205,-13.234933853149414,1888.4220998253434,3550.29004491018,0.157413688248503,156.25,0.3267967402935028,0.3873710334300995,0.44219669699668884,0.3985118865966797,0.2973257601261139,0.24765148758888245,0.2599203586578369,0.31462857127189636,0.3868676424026489,0.3292297124862671,0.32853037118911743,0.32689914107322693,-69.39935302734375,-64.61524963378906,-58.08137512207031,-50.251644134521484,-40.6481819152832,-36.30567932128906,-37.325260162353516,-39.424049377441406,-39.65514373779297,-38.25152587890625,0,legitimate_30_time_stretch_fast.wav
-296.8797912597656,54.005348205566406,-19.342571258544922,13.55181884765625,-10.756093978881836,-4.256863117218018,-26.127002716064453,-20.650861740112305,-6.7351460456848145,-12.925919532775879,-15.258077621459961,-10.159253120422363,-7.512352466583252,1952.2439972092961,3679.5601222826085,0.1662252674932065,144.23076923076923,0.31808707118034363,0.30188822746276855,0.31189092993736267,0.3519699275493622,0.4226503074169159,0.3855656683444977,0.2809000313282013,0.24377164244651794,0.24264490604400635,0.2977343201637268,0.3642599582672119,0.32005569338798523,-71.52436828613281,-67.83918762207031,-61.944061279296875,-56.06411361694336,-48.28532791137695,-40.3477897644043,-37.735679626464844,-39.14114761352539,-41.58683395385742,-41.65830993652344,0,legitimate_30_pitch_up.wav
-338.5398254394531,59.02095031738281,-21.419755935668945,13.206620216369629,-11.862815856933594,-9.63658618927002,-19.645376205444336,-22.824432373046875,-7.1590776443481445,-17.223005294799805,-16.038284301757812,-11.063517570495605,-11.078771591186523,1772.6108352362191,3387.844279661017,0.14750645524364406,125.0,0.3414059281349182,0.34789741039276123,0.344108521938324,0.32897326350212097,0.3953854441642761,0.4456409513950348,0.4300164580345154,0.3470960259437561,0.30221322178840637,0.28255534172058105,0.30938154458999634,0.31540971994400024,-70.4254150390625,-67.19638061523438,-62.08426284790039,-56.992149353027344,-48.77820587158203,-41.13450622558594,-38.237022399902344,-39.82645797729492,-42.05928421020508,-40.55952453613281,1,phishing_35_pitch_up.wav
-331.8487548828125,64.41068267822266,-20.291179656982422,12.076740264892578,-5.4601664543151855,-7.583975315093994,-11.264219284057617,-23.262632369995117,-11.3896484375,-8.399772644042969,-20.015380859375,-9.386364936828613,-15.106462478637695,1696.101979353933,3229.7021028037384,0.138712945385514,133.92857142857142,0.32745203375816345,0.33165091276168823,0.35414236783981323,0.44652363657951355,0.44769591093063354,0.365755558013916,0.3099501430988312,0.28682398796081543,0.28610938787460327,0.34207817912101746,0.359108567237854,0.3518502712249756,-70.38211822509766,-67.14940643310547,-61.75686264038086,-52.859256744384766,-44.32888412475586,-39.85615921020508,-41.39494705200195,-43.26641845703125,-41.015262603759766,-37.801971435546875,1,phishing_35_time_stretch_fast.wav
-342.7613830566406,79.62750244140625,-28.228736877441406,20.5382080078125,-9.64525318145752,3.6637980937957764,-13.59426498413086,-8.893332481384277,-28.081472396850586,5.020614147186279,-23.42416763305664,-2.7898199558258057,-21.029743194580078,1545.1516979038608,2940.8765889830506,0.12783037605932204,125.0,0.3556379973888397,0.4735695719718933,0.48687389492988586,0.39785754680633545,0.31455695629119873,0.3145279884338379,0.327066570520401,0.3130168914794922,0.32550013065338135,0.34588268399238586,0.35407769680023193,0.33223220705986023,-70.99481201171875,-65.57412719726562,-58.594146728515625,-48.72089385986328,-41.23588180541992,-39.19574737548828,-42.31038284301758,-41.526771545410156,-37.96262741088867,-36.893463134765625,1,phishing_35_pitch_down.wav
-316.4230041503906,60.96393585205078,-17.2961368560791,14.119091033935547,-5.225055694580078,-8.013339042663574,-8.263801574707031,-22.796123504638672,-10.946310043334961,-7.285242557525635,-18.757822036743164,-8.089665412902832,-14.922788619995117,1721.2564342883948,3169.491525423729,0.14405952065677965,85.22727272727273,0.3230225443840027,0.3325534164905548,0.3408256769180298,0.4094211757183075,0.42431339621543884,0.3556220531463623,0.29938316345214844,0.2740655541419983,0.27491483092308044,0.3245925009250641,0.3552829921245575,0.3450283408164978,-71.64561462402344,-67.98396301269531,-63.32943344116211,-55.26551055908203,-47.12331008911133,-42.213287353515625,-43.694583892822266,-46.21844482421875,-44.5651969909668,-40.928287506103516,1,phishing_35_original.wav
-329.5032958984375,63.23549270629883,-19.9172420501709,11.909584999084473,-5.399827003479004,-8.23306941986084,-10.62593936920166,-23.846582412719727,-11.481429100036621,-8.471095085144043,-19.60963249206543,-8.965585708618164,-15.784056663513184,1688.1347800474296,3218.9289122137407,0.14216066316793893,110.29411764705883,0.3248582184314728,0.31642425060272217,0.3445676863193512,0.42139875888824463,0.4386186897754669,0.3767630159854889,0.3129105269908905,0.27806195616722107,0.3027827739715576,0.3363882601261139,0.3571195900440216,0.3498266041278839,-72.32597351074219,-68.56362915039062,-63.59614944458008,-56.584686279296875,-47.25986099243164,-42.3369255065918,-43.10968780517578,-45.08315658569336,-43.080360412597656,-39.91252517700195,1,phishing_35_time_stretch_slow.wav
-332.0239562988281,53.70265197753906,-13.078437805175781,23.951372146606445,-3.6193249225616455,-4.907998561859131,-12.148453712463379,-20.63372230529785,-12.580479621887207,-11.428435325622559,-15.055999755859375,-8.077505111694336,-13.314286231994629,1945.9625155777512,3656.3595210280373,0.16138836156542055,133.92857142857142,0.34455764293670654,0.36911138892173767,0.3856235444545746,0.3816254734992981,0.31421586871147156,0.30562689900398254,0.3362913429737091,0.4157593250274658,0.3699693977832794,0.3956322968006134,0.3962147831916809,0.32313045859336853,-70.05416107177734,-66.12147521972656,-59.190345764160156,-50.78398895263672,-43.88766860961914,-41.5134391784668,-41.79328536987305,-40.73505783081055,-39.0589599609375,-38.469425201416016,1,phishing_19_time_stretch_fast.wav
-323.2857666015625,50.85826110839844,-12.899900436401367,24.322656631469727,-3.3406198024749756,-4.931697845458984,-8.651568412780762,-18.921566009521484,-10.732014656066895,-10.404766082763672,-13.98015308380127,-6.538257122039795,-12.70408821105957,1886.1341078828252,3467.785904255319,0.15788730053191488,133.92857142857142,0.3203772008419037,0.3253030478954315,0.35773801803588867,0.3646466135978699,0.33739617466926575,0.2854585349559784,0.2796589434146881,0.32570499181747437,0.3840314447879791,0.3769991993904114,0.39382120966911316,0.38226526975631714,-69.41259765625,-65.6569595336914,-59.608802795410156,-52.33415985107422,-45.757896423339844,-43.88820266723633,-44.353302001953125,-43.509159088134766,-41.40158462524414,-40.79151916503906,1,phishing_19_original.wav
-333.09564208984375,47.97283172607422,-11.657905578613281,23.496875762939453,-10.935388565063477,-7.472830295562744,-20.379512786865234,-19.7983341217041,-10.512911796569824,-15.230413436889648,-11.320104598999023,-10.866815567016602,-6.794083595275879,2020.9711119556623,3765.591755319149,0.17078623670212767,125.0,0.36651045083999634,0.359173059463501,0.31167805194854736,0.34086108207702637,0.3703056871891022,0.39422816038131714,0.373182088136673,0.2973727583885193,0.2913859784603119,0.34758689999580383,0.40956345200538635,0.3542577922344208,-70.66454315185547,-67.94813537597656,-61.925941467285156,-56.102195739746094,-49.03537368774414,-43.32923889160156,-42.289527893066406,-42.319435119628906,-41.72446060180664,-39.784358978271484,1,phishing_19_pitch_up.wav
-337.3353271484375,52.96018981933594,-13.590664863586426,24.466449737548828,-3.5516839027404785,-5.076997756958008,-11.667290687561035,-20.486608505249023,-12.34618854522705,-11.604137420654297,-15.110145568847656,-7.997156143188477,-13.454261779785156,1932.6842882054355,3602.9992816091954,0.16177075850095785,110.29411764705883,0.30536842346191406,0.33915579319000244,0.3687054514884949,0.38482341170310974,0.36398249864578247,0.282072514295578,0.2863069176673889,0.34984269738197327,0.4187779426574707,0.38294124603271484,0.393352746963501,0.35782676935195923,-69.6016845703125,-65.63258361816406,-59.28367614746094,-51.13677215576172,-44.27107238769531,-41.43935775756836,-41.79228973388672,-40.5549201965332,-38.60142517089844,-38.07343292236328,1,phishing_19_time_stretch_slow.wav
-334.5274658203125,67.52493286132812,-22.93625259399414,31.487470626831055,-5.66499662399292,6.105406761169434,-12.114444732666016,-7.431849479675293,-23.39940643310547,-0.3508289158344269,-22.39451789855957,-0.922785758972168,-20.323659896850586,1764.911366623813,3303.0252659574467,0.14613322805851064,125.0,0.37858858704566956,0.41721799969673157,0.3925637900829315,0.3116011917591095,0.3108372688293457,0.3788049519062042,0.44328632950782776,0.3967535197734833,0.41798555850982666,0.3802679181098938,0.3401232957839966,0.36791861057281494,-70.95558166503906,-65.23863983154297,-57.38410186767578,-48.54842758178711,-43.143333435058594,-42.923240661621094,-42.20982360839844,-40.35367202758789,-39.732173919677734,-40.80002212524414,1,phishing_19_pitch_down.wav
-328.45953369140625,76.54137420654297,-29.152172088623047,27.5954647064209,-2.5573437213897705,7.353306293487549,-14.488112449645996,-7.839627265930176,-23.13263511657715,2.4999122619628906,-25.4849796295166,0.5270949006080627,-19.376684188842773,1647.663829406427,3113.1343984962405,0.13456370418233082,104.16666666666667,0.34108540415763855,0.35413798689842224,0.31396615505218506,0.2534017860889435,0.2430320680141449,0.28668373823165894,0.3569148778915405,0.405565470457077,0.33431077003479004,0.3158470094203949,0.39716222882270813,0.42066633701324463,-67.7669906616211,-63.322410583496094,-55.927001953125,-45.884376525878906,-37.43230056762695,-36.92624282836914,-40.58041763305664,-41.35173797607422,-39.76706314086914,-37.02548599243164,0,legitimate_24_pitch_down.wav
-309.112548828125,61.24106216430664,-17.52010154724121,20.339950561523438,0.7974281311035156,-5.410195827484131,-9.659353256225586,-20.4793643951416,-9.415223121643066,-11.734477043151855,-16.305133819580078,-4.950592041015625,-13.491198539733887,1770.5382005675938,3273.90742481203,0.13060605615601503,144.23076923076923,0.35015031695365906,0.38628116250038147,0.33537888526916504,0.3259645104408264,0.31302210688591003,0.2764907479286194,0.25639522075653076,0.2786860167980194,0.3236137926578522,0.38657820224761963,0.3526734709739685,0.32556965947151184,-67.63832092285156,-64.26644897460938,-59.24217224121094,-51.61666488647461,-42.24103927612305,-37.88344955444336,-39.054931640625,-42.311363220214844,-42.4412956237793,-41.417633056640625,0,legitimate_24_original.wav
-322.4884948730469,60.53972244262695,-19.044050216674805,20.807771682739258,1.2252665758132935,-6.221723556518555,-13.072399139404297,-21.155935287475586,-10.087681770324707,-12.133159637451172,-16.746183395385742,-5.328959941864014,-13.204180717468262,1796.40508230128,3395.0063344594596,0.14454774598817569,125.0,0.3809337913990021,0.44051629304885864,0.35830020904541016,0.33424878120422363,0.3221593201160431,0.27572348713874817,0.2453794777393341,0.29631128907203674,0.33841776847839355,0.40355435013771057,0.3729572296142578,0.3227235972881317,-68.03316497802734,-64.73918151855469,-59.94284439086914,-51.725669860839844,-42.62551498413086,-37.209590911865234,-38.683128356933594,-41.59015655517578,-41.31451416015625,-40.59840774536133,0,legitimate_24_time_stretch_slow.wav
-318.3768615722656,59.68766784667969,-20.208515167236328,20.56398582458496,0.8385918736457825,-5.688509941101074,-12.681319236755371,-20.865741729736328,-10.830759048461914,-12.081774711608887,-15.758173942565918,-6.199248790740967,-13.68356704711914,1837.1541307535228,3466.748450413223,0.1451849819214876,110.29411764705883,0.3481799364089966,0.4178633391857147,0.36298930644989014,0.33579081296920776,0.3260648548603058,0.28396502137184143,0.24145904183387756,0.2737649977207184,0.30548569560050964,0.3658480644226074,0.3630126118659973,0.3073538839817047,-68.74915313720703,-65.45870971679688,-59.5932502746582,-51.61260223388672,-41.97929000854492,-37.64500427246094,-39.324378967285156,-41.955406188964844,-41.61133575439453,-39.53768539428711,0,legitimate_24_time_stretch_fast.wav
-323.80810546875,54.971946716308594,-18.75333023071289,22.41441535949707,-7.500359535217285,-9.45100212097168,-20.781295776367188,-19.20458221435547,-9.893682479858398,-17.90400505065918,-9.979991912841797,-8.82337474822998,-9.150257110595703,1879.157058100091,3570.841165413534,0.15105512805451127,144.23076923076923,0.3157297670841217,0.3065677881240845,0.37292206287384033,0.4192357361316681,0.33383694291114807,0.33397921919822693,0.2934971749782562,0.2610170543193817,0.25868287682533264,0.29528290033340454,0.34112703800201416,0.37986335158348083,-67.87687683105469,-64.91920471191406,-60.990135192871094,-55.58303451538086,-47.063331604003906,-39.120853424072266,-36.05253601074219,-38.400360107421875,-40.71281814575195,-40.77348327636719,0,legitimate_24_pitch_up.wav
-342.7178039550781,55.38284683227539,-16.479894638061523,19.747455596923828,-6.465716361999512,-6.616325855255127,-12.981775283813477,-20.95641326904297,-11.73276424407959,-10.114062309265137,-16.789979934692383,-5.220273017883301,-13.122068405151367,1869.260383709042,3574.59375,0.15549609375,117.1875,0.3624623417854309,0.36752092838287354,0.3862343728542328,0.37043195962905884,0.38490626215934753,0.3322574496269226,0.2673545181751251,0.26030847430229187,0.32063934206962585,0.34572291374206543,0.3761093020439148,0.3903583884239197,-71.09790802001953,-67.33709716796875,-61.97624206542969,-56.11534881591797,-47.1352424621582,-41.116641998291016,-40.70977783203125,-43.58656692504883,-44.58198547363281,-43.99068832397461,0,legitimate_18_time_stretch_slow.wav
-323.13958740234375,53.14765167236328,-14.257805824279785,20.52569007873535,-6.2123003005981445,-6.028819561004639,-9.871098518371582,-19.745906829833984,-10.79019546508789,-9.316335678100586,-16.418062210083008,-4.437198162078857,-12.48777961730957,1813.9227784937827,3397.6736111111113,0.1421440972222222,93.75,0.3585016131401062,0.36185669898986816,0.38203445076942444,0.3549662232398987,0.34119242429733276,0.3019166588783264,0.250510573387146,0.23531082272529602,0.28812500834465027,0.33305397629737854,0.38138651847839355,0.38370394706726074,-71.34461975097656,-67.85503387451172,-63.37293243408203,-57.464393615722656,-48.40803527832031,-42.74662399291992,-43.19244384765625,-46.14453887939453,-47.04324722290039,-46.44895553588867,0,legitimate_18_original.wav
-341.313232421875,50.2993278503418,-15.170520782470703,18.328359603881836,-13.303814888000488,-9.131763458251953,-20.758989334106445,-19.365854263305664,-9.38575553894043,-15.715656280517578,-10.511894226074219,-7.050532341003418,-8.051995277404785,1957.7253087894178,3770.659722222222,0.16345052083333333,125.0,0.37591058015823364,0.36434194445610046,0.3541707992553711,0.394408643245697,0.3976224362850189,0.3962637186050415,0.3637322187423706,0.28605157136917114,0.2334340214729309,0.2737124562263489,0.3165436387062073,0.3385741114616394,-70.14085388183594,-68.1513442993164,-63.934810638427734,-59.16856002807617,-51.76982498168945,-43.541622161865234,-39.761138916015625,-41.24671173095703,-43.521453857421875,-44.708702087402344,0,legitimate_18_pitch_up.wav
-333.7107849121094,56.45584487915039,-16.662384033203125,19.973508834838867,-6.065071105957031,-6.257148265838623,-12.948598861694336,-20.636621475219727,-11.97031307220459,-10.209565162658691,-16.09969139099121,-5.321027755737305,-12.90358829498291,1881.3955742306168,3620.7107843137255,0.15864353553921567,133.92857142857142,0.3850686550140381,0.3777245283126831,0.41303199529647827,0.40833383798599243,0.3883223831653595,0.34019073843955994,0.2954612076282501,0.27502691745758057,0.3410588502883911,0.36828404664993286,0.38193631172180176,0.40813082456588745,-71.3112564086914,-68.01734924316406,-62.57364273071289,-55.97134017944336,-46.79698181152344,-41.3772087097168,-41.196998596191406,-43.870635986328125,-45.6002082824707,-44.82513427734375,0,legitimate_18_time_stretch_fast.wav
-354.8894348144531,72.40402221679688,-27.025970458984375,28.929656982421875,-10.070479393005371,5.2013936042785645,-15.597289085388184,-7.541586875915527,-24.854293823242188,2.6413660049438477,-24.2928466796875,-0.35569143295288086,-17.891712188720703,1724.6502569374172,3290.6944444444443,0.14239366319444444,125.0,0.4167323112487793,0.3903043866157532,0.3691561222076416,0.3050539791584015,0.24441856145858765,0.27881327271461487,0.3594104051589966,0.3889806866645813,0.41268691420555115,0.396344393491745,0.3659469485282898,0.4074454605579376,-68.14716339111328,-64.04512786865234,-57.871437072753906,-48.23762512207031,-40.562679290771484,-37.844322204589844,-40.56241226196289,-42.18997573852539,-41.30621337890625,-38.56624984741211,0,legitimate_18_pitch_down.wav
-318.83984375,75.80314636230469,-23.360858917236328,31.937517166137695,-5.803757190704346,4.64404296875,-12.41199779510498,-6.84699821472168,-25.470230102539062,0.7393993735313416,-24.254444122314453,-0.31167274713516235,-20.273061752319336,1689.9390868373534,3251.6173245614036,0.13221628289473683,125.0,0.4418230950832367,0.46769970655441284,0.4040682911872864,0.29800689220428467,0.2820425033569336,0.3067564368247986,0.36914506554603577,0.36939316987991333,0.3613169491291046,0.3843613862991333,0.37972673773765564,0.42342185974121094,-69.61419677734375,-63.17924880981445,-55.346519470214844,-46.41218566894531,-38.79660415649414,-36.94430160522461,-38.475460052490234,-40.4363899230957,-40.0916748046875,-37.6042366027832,1,phishing_1_pitch_down.wav
-297.61260986328125,59.461299896240234,-11.713080406188965,24.350860595703125,-4.181484222412109,-6.555612087249756,-7.158347129821777,-21.437732696533203,-12.053570747375488,-11.06403923034668,-15.383326530456543,-5.498833179473877,-14.024267196655273,1828.162286217291,3402.247807017544,0.13737493146929824,125.0,0.3363036513328552,0.37413570284843445,0.4034193158149719,0.4087609648704529,0.31933683156967163,0.25804150104522705,0.25985267758369446,0.3004007637500763,0.3516525626182556,0.3553943336009979,0.37241044640541077,0.36250871419906616,-69.28214263916016,-64.74313354492188,-58.445159912109375,-51.579620361328125,-43.84298324584961,-38.559410095214844,-38.44252395629883,-40.63660430908203,-42.24391555786133,-41.74245071411133,1,phishing_1_original.wav
-316.7456970214844,60.87213134765625,-13.063720703125,23.969757080078125,-3.8840672969818115,-6.667811870574951,-10.642136573791504,-21.734352111816406,-13.077676773071289,-11.79865550994873,-16.02425193786621,-6.346023082733154,-13.99850845336914,1849.7938955140999,3548.7786787974683,0.14429483534414558,110.29411764705883,0.3465765118598938,0.3858088254928589,0.4128705859184265,0.42567864060401917,0.3126358389854431,0.2496686577796936,0.2716468572616577,0.3279411494731903,0.38048088550567627,0.3520607352256775,0.3734159469604492,0.34080350399017334,-68.2763671875,-63.493831634521484,-57.0313606262207,-49.657936096191406,-41.62858963012695,-36.20514678955078,-35.970577239990234,-38.03118133544922,-39.394412994384766,-38.629581451416016,1,phishing_1_time_stretch_slow.wav
